"species_slug","move_slug"
"audino","yawn"
"audino","zen-headbutt"
"aurorus","ancient-power"
"aurorus","attract"
"aurorus","aurora-veil"
"aurorus","avalanche"
"aurorus","blizzard"
"aurorus","body-slam"
"aurorus","bulldoze"
"aurorus","calm-mind"
"aurorus","chilling-water"
"aurorus","dark-pulse"
"aurorus","discharge"
"aurorus","earth-power"
"aurorus","earthquake"
"aurorus","encore"
"aurorus","endure"
"aurorus","facade"
"aurorus","flash-cannon"
"aurorus","freeze-dry"
"aurorus","giga-impact"
"aurorus","haze"
"aurorus","hyper-beam"
"aurorus","hyper-voice"
"aurorus","ice-beam"
"aurorus","ice-spinner"
"aurorus","icicle-spear"
"aurorus","icy-wind"
"aurorus","iron-defense"
"aurorus","iron-head"
"aurorus","iron-tail"
"aurorus","light-screen"
"aurorus","meteor-beam"
"aurorus","mirror-coat"
"aurorus","mud-shot"
"aurorus","outrage"
"aurorus","protect"
"aurorus","psychic"
"aurorus","rain-dance"
"aurorus","reflect"
"aurorus","rest"
"aurorus","rock-blast"
"aurorus","rock-slide"
"aurorus","rock-tomb"
"aurorus","round"
"aurorus","safeguard"
"aurorus","sandstorm"
"aurorus","sleep-talk"
"aurorus","snore"
"aurorus","snowscape"
"aurorus","stealth-rock"
"aurorus","stone-edge"
"aurorus","substitute"
"aurorus","thunder"
"aurorus","thunder-wave"
"aurorus","thunderbolt"
"aurorus","weather-ball"
"aurorus","zen-headbutt"
"avalugg","aurora-veil"
"avalugg","avalanche"
"avalugg","bite"
"avalugg","blizzard"
"avalugg","body-press"
"avalugg","body-slam"
"avalugg","bulldoze"
"avalugg","chilling-water"
"avalugg","crunch"
"avalugg","curse"
"avalugg","double-edge"
"avalugg","earthquake"
"avalugg","endure"
"avalugg","facade"
"avalugg","flash-cannon"
"avalugg","frost-breath"
"avalugg","giga-impact"
"avalugg","gyro-ball"
"avalugg","heavy-slam"
"avalugg","high-horsepower"
"avalugg","hydro-pump"
"avalugg","hyper-beam"
"avalugg","ice-beam"
"avalugg","ice-fang"
"avalugg","ice-spinner"
"avalugg","icicle-crash"
"avalugg","icicle-spear"
"avalugg","icy-wind"
"avalugg","iron-defense"
"avalugg","iron-head"
"avalugg","mirror-coat"
"avalugg","protect"
"avalugg","rain-dance"
"avalugg","rapid-spin"
"avalugg","recover"
"avalugg","rest"
"avalugg","rock-slide"
"avalugg","rock-tomb"
"avalugg","round"
"avalugg","scary-face"
"avalugg","sleep-talk"
"avalugg","snore"
"avalugg","snowscape"
"avalugg","stomping-tantrum"
"avalugg","stone-edge"
"avalugg","substitute"
"avalugg","superpower"
"avalugg","surf"
"avalugg","wide-guard"
"avalugg-hisui","ancient-power"
"avalugg-hisui","aurora-veil"
"avalugg-hisui","avalanche"
"avalugg-hisui","bite"
"avalugg-hisui","blizzard"
"avalugg-hisui","body-press"
"avalugg-hisui","body-slam"
"avalugg-hisui","bulldoze"
"avalugg-hisui","chilling-water"
"avalugg-hisui","crunch"
"avalugg-hisui","curse"
"avalugg-hisui","dig"
"avalugg-hisui","double-edge"
"avalugg-hisui","earthquake"
"avalugg-hisui","endure"
"avalugg-hisui","facade"
"avalugg-hisui","giga-impact"
"avalugg-hisui","gyro-ball"
"avalugg-hisui","hard-press"
"avalugg-hisui","heavy-slam"
"avalugg-hisui","high-horsepower"
"avalugg-hisui","hyper-beam"
"avalugg-hisui","ice-beam"
"avalugg-hisui","ice-fang"
"avalugg-hisui","ice-spinner"
"avalugg-hisui","icicle-spear"
"avalugg-hisui","icy-wind"
"avalugg-hisui","iron-defense"
"avalugg-hisui","iron-head"
"avalugg-hisui","meteor-beam"
"avalugg-hisui","mirror-coat"
"avalugg-hisui","mountain-gale"
"avalugg-hisui","protect"
"avalugg-hisui","rain-dance"
"avalugg-hisui","rapid-spin"
"avalugg-hisui","recover"
"avalugg-hisui","rest"
"avalugg-hisui","rock-blast"
"avalugg-hisui","rock-slide"
"avalugg-hisui","rock-tomb"
"avalugg-hisui","sandstorm"
"avalugg-hisui","scary-face"
"avalugg-hisui","sleep-talk"
"avalugg-hisui","snowscape"
"avalugg-hisui","stealth-rock"
"avalugg-hisui","stomping-tantrum"
"avalugg-hisui","stone-edge"
"avalugg-hisui","substitute"
"avalugg-hisui","wide-guard"
"azumarill","alluring-voice"
"azumarill","amnesia"
"azumarill","aqua-jet"
"azumarill","aqua-ring"
"azumarill","aqua-tail"
"azumarill","belly-drum"
"azumarill","blizzard"
"azumarill","body-slam"
"azumarill","bounce"
"azumarill","brick-break"
"azumarill","brutal-swing"
"azumarill","bulldoze"
"azumarill","charm"
"azumarill","chilling-water"
"azumarill","copycat"
"azumarill","dig"
"azumarill","dive"
"azumarill","double-edge"
"azumarill","draining-kiss"
"azumarill","encore"
"azumarill","endure"
"azumarill","facade"
"azumarill","fake-tears"
"azumarill","fling"
"azumarill","focus-blast"
"azumarill","focus-punch"
"azumarill","future-sight"
"azumarill","giga-impact"
"azumarill","grass-knot"
"azumarill","helping-hand"
"azumarill","hydro-pump"
"azumarill","hyper-beam"
"azumarill","hyper-voice"
"azumarill","ice-beam"
"azumarill","ice-punch"
"azumarill","ice-spinner"
"azumarill","icy-wind"
"azumarill","iron-tail"
"azumarill","knock-off"
"azumarill","light-screen"
"azumarill","liquidation"
"azumarill","misty-explosion"
"azumarill","misty-terrain"
"azumarill","mud-shot"
"azumarill","mud-slap"
"azumarill","muddy-water"
"azumarill","perish-song"
"azumarill","play-rough"
"azumarill","protect"
"azumarill","rain-dance"
"azumarill","rest"
"azumarill","round"
"azumarill","sing"
"azumarill","sleep-talk"
"azumarill","snore"
"azumarill","snowscape"
"azumarill","soak"
"azumarill","substitute"
"azumarill","superpower"
"azumarill","surf"
"azumarill","tickle"
"azumarill","trailblaze"
"azumarill","uproar"
"azumarill","water-pulse"
"azumarill","waterfall"
"azumarill","whirlpool"
"banette","burning-jealousy"
"banette","calm-mind"
"banette","charge-beam"
"banette","confuse-ray"
"banette","curse"
"banette","dark-pulse"
"banette","dazzling-gleam"
"banette","destiny-bond"
"banette","disable"
"banette","encore"
"banette","endure"
"banette","facade"
"banette","fling"
"banette","foul-play"
"banette","giga-impact"
"banette","gunk-shot"
"banette","helping-hand"
"banette","hex"
"banette","hyper-beam"
"banette","icy-wind"
"banette","imprison"
"banette","knock-off"
"banette","lash-out"
"banette","magic-room"
"banette","nasty-plot"
"banette","night-shade"
"banette","pain-split"
"banette","payback"
"banette","phantom-force"
"banette","poltergeist"
"banette","pounce"
"banette","protect"
"banette","psych-up"
"banette","psychic"
"banette","rain-dance"
"banette","rest"
"banette","role-play"
"banette","round"
"banette","scary-face"
"banette","screech"
"banette","shadow-ball"
"banette","shadow-claw"
"banette","shadow-punch"
"banette","shadow-sneak"
"banette","skill-swap"
"banette","skitter-smack"
"banette","sleep-talk"
"banette","snore"
"banette","spite"
"banette","substitute"
"banette","sucker-punch"
"banette","sunny-day"
"banette","swagger"
"banette","swords-dance"
"banette","taunt"
"banette","thief"
"banette","throat-chop"
"banette","thunder"
"banette","thunder-wave"
"banette","thunderbolt"
"banette","torment"
"banette","trailblaze"
"banette","trick"
"banette","trick-room"
"banette","will-o-wisp"
"banette","zen-headbutt"
"basculegion","agility"
"basculegion","aqua-jet"
"basculegion","bite"
"basculegion","blizzard"
"basculegion","chilling-water"
"basculegion","confuse-ray"
"basculegion","crunch"
"basculegion","double-edge"
"basculegion","endeavor"
"basculegion","endure"
"basculegion","facade"
"basculegion","flail"
"basculegion","flip-turn"
"basculegion","giga-impact"
"basculegion","head-smash"
"basculegion","hex"
"basculegion","hydro-pump"
"basculegion","hyper-beam"
"basculegion","ice-beam"
"basculegion","ice-fang"
"basculegion","icy-wind"
"basculegion","last-respects"
"basculegion","liquidation"
"basculegion","mud-shot"
"basculegion","muddy-water"
"basculegion","night-shade"
"basculegion","outrage"
"basculegion","pain-split"
"basculegion","phantom-force"
"basculegion","protect"
"basculegion","psychic-fangs"
"basculegion","rain-dance"
"basculegion","rest"
"basculegion","scale-shot"
"basculegion","scary-face"
"basculegion","shadow-ball"
"basculegion","sleep-talk"
"basculegion","snowscape"
"basculegion","soak"
"basculegion","spite"
"basculegion","substitute"
"basculegion","surf"
"basculegion","thrash"
"basculegion","uproar"
"basculegion","water-pulse"
"basculegion","waterfall"
"basculegion","wave-crash"
"basculegion","whirlpool"
"basculegion","zen-headbutt"
"bastiodon","ancient-power"
"bastiodon","attract"
"bastiodon","avalanche"
"bastiodon","blizzard"
"bastiodon","block"
"bastiodon","body-press"
"bastiodon","body-slam"
"bastiodon","bulldoze"
"bastiodon","counter"
"bastiodon","curse"
"bastiodon","dig"
"bastiodon","double-edge"
"bastiodon","earth-power"
"bastiodon","earthquake"
"bastiodon","endure"
"bastiodon","facade"
"bastiodon","fire-blast"
"bastiodon","fissure"
"bastiodon","flamethrower"
"bastiodon","flash-cannon"
"bastiodon","focus-energy"
"bastiodon","foul-play"
"bastiodon","giga-impact"
"bastiodon","guard-split"
"bastiodon","hard-press"
"bastiodon","heavy-slam"
"bastiodon","hyper-beam"
"bastiodon","ice-beam"
"bastiodon","iron-defense"
"bastiodon","iron-head"
"bastiodon","iron-tail"
"bastiodon","metal-burst"
"bastiodon","metal-sound"
"bastiodon","meteor-beam"
"bastiodon","mud-slap"
"bastiodon","outrage"
"bastiodon","power-gem"
"bastiodon","protect"
"bastiodon","rain-dance"
"bastiodon","reflect"
"bastiodon","rest"
"bastiodon","reversal"
"bastiodon","roar"
"bastiodon","rock-blast"
"bastiodon","rock-slide"
"bastiodon","rock-tomb"
"bastiodon","round"
"bastiodon","sand-tomb"
"bastiodon","sandstorm"
"bastiodon","scary-face"
"bastiodon","scorching-sands"
"bastiodon","screech"
"bastiodon","sleep-talk"
"bastiodon","smack-down"
"bastiodon","snore"
"bastiodon","stealth-rock"
"bastiodon","steel-beam"
"bastiodon","steel-roller"
"bastiodon","stomping-tantrum"
"bastiodon","stone-edge"
"bastiodon","substitute"
"bastiodon","sunny-day"
"bastiodon","swagger"
"bastiodon","taunt"
"bastiodon","thunder"
"bastiodon","thunderbolt"
"bastiodon","trailblaze"
"bastiodon","wide-guard"
"beartic","aerial-ace"
"beartic","aqua-jet"
"beartic","assurance"
"beartic","avalanche"
"beartic","blizzard"
"beartic","body-press"
"beartic","body-slam"
"beartic","brick-break"
"beartic","bulk-up"
"beartic","bulldoze"
"beartic","charm"
"beartic","chilling-water"
"beartic","close-combat"
"beartic","crunch"
"beartic","curse"
"beartic","dig"
"beartic","dive"
"beartic","double-edge"
"beartic","earthquake"
"beartic","encore"
"beartic","endeavor"
"beartic","endure"
"beartic","facade"
"beartic","flail"
"beartic","fling"
"beartic","focus-blast"
"beartic","focus-punch"
"beartic","frost-breath"
"beartic","giga-impact"
"beartic","grass-knot"
"beartic","hard-press"
"beartic","heavy-slam"
"beartic","hyper-beam"
"beartic","ice-beam"
"beartic","ice-fang"
"beartic","ice-punch"
"beartic","icicle-crash"
"beartic","icicle-spear"
"beartic","icy-wind"
"beartic","liquidation"
"beartic","low-kick"
"beartic","mega-kick"
"beartic","mud-shot"
"beartic","mud-slap"
"beartic","night-slash"
"beartic","play-rough"
"beartic","protect"
"beartic","rain-dance"
"beartic","rest"
"beartic","reversal"
"beartic","roar"
"beartic","rock-slide"
"beartic","rock-tomb"
"beartic","round"
"beartic","scary-face"
"beartic","shadow-claw"
"beartic","sheer-cold"
"beartic","sleep-talk"
"beartic","snarl"
"beartic","snore"
"beartic","snowscape"
"beartic","stone-edge"
"beartic","substitute"
"beartic","superpower"
"beartic","surf"
"beartic","swagger"
"beartic","swords-dance"
"beartic","taunt"
"beartic","thief"
"beartic","thrash"
"beartic","throat-chop"
"beartic","trailblaze"
"beartic","water-pulse"
"beartic","x-scissor"
"beartic","yawn"
"beedrill","acrobatics"
"beedrill","aerial-ace"
"beedrill","agility"
"beedrill","air-cutter"
"beedrill","assurance"
"beedrill","attract"
"beedrill","baton-pass"
"beedrill","brick-break"
"beedrill","brutal-swing"
"beedrill","bug-bite"
"beedrill","bug-buzz"
"beedrill","cross-poison"
"beedrill","double-edge"
"beedrill","double-hit"
"beedrill","drill-run"
"beedrill","dual-wingbeat"
"beedrill","electroweb"
"beedrill","endeavor"
"beedrill","endure"
"beedrill","facade"
"beedrill","fell-stinger"
"beedrill","focus-energy"
"beedrill","giga-drain"
"beedrill","giga-impact"
"beedrill","hyper-beam"
"beedrill","iron-defense"
"beedrill","knock-off"
"beedrill","lunge"
"beedrill","payback"
"beedrill","pin-missile"
"beedrill","poison-jab"
"beedrill","pollen-puff"
"beedrill","pounce"
"beedrill","protect"
"beedrill","rest"
"beedrill","round"
"beedrill","screech"
"beedrill","skitter-smack"
"beedrill","sleep-talk"
"beedrill","sludge-bomb"
"beedrill","snore"
"beedrill","solar-beam"
"beedrill","string-shot"
"beedrill","substitute"
"beedrill","sunny-day"
"beedrill","swords-dance"
"beedrill","thief"
"beedrill","throat-chop"
"beedrill","toxic"
"beedrill","toxic-spikes"
"beedrill","u-turn"
"beedrill","venoshock"
"beedrill","x-scissor"
"bellibolt","acid-spray"
"bellibolt","charge"
"bellibolt","charge-beam"
"bellibolt","chilling-water"
"bellibolt","confuse-ray"
"bellibolt","discharge"
"bellibolt","eerie-impulse"
"bellibolt","electric-terrain"
"bellibolt","electro-ball"
"bellibolt","electroweb"
"bellibolt","endure"
"bellibolt","flail"
"bellibolt","giga-impact"
"bellibolt","hyper-beam"
"bellibolt","hyper-voice"
"bellibolt","light-screen"
"bellibolt","mud-shot"
"bellibolt","mud-slap"
"bellibolt","muddy-water"
"bellibolt","parabolic-charge"
"bellibolt","protect"
"bellibolt","rain-dance"
"bellibolt","reflect"
"bellibolt","rest"
"bellibolt","slack-off"
"bellibolt","sleep-talk"
"bellibolt","soak"
"bellibolt","substitute"
"bellibolt","sucker-punch"
"bellibolt","supercell-slam"
"bellibolt","thunder"
"bellibolt","thunder-wave"
"bellibolt","thunderbolt"
"bellibolt","toxic"
"bellibolt","volt-switch"
"bellibolt","water-pulse"
"bellibolt","weather-ball"
"bellibolt","wild-charge"
"bellibolt","zap-cannon"
"blastoise","aqua-jet"
"blastoise","aqua-ring"
"blastoise","aqua-tail"
"blastoise","aura-sphere"
"blastoise","avalanche"
"blastoise","bite"
"blastoise","blizzard"
"blastoise","body-press"
"blastoise","body-slam"
"blastoise","brick-break"
"blastoise","bulldoze"
"blastoise","chilling-water"
"blastoise","crunch"
"blastoise","dark-pulse"
"blastoise","dig"
"blastoise","dive"
"blastoise","double-edge"
"blastoise","dragon-pulse"
"blastoise","earthquake"
"blastoise","endure"
"blastoise","facade"
"blastoise","fake-out"
"blastoise","flail"
"blastoise","flash-cannon"
"blastoise","fling"
"blastoise","flip-turn"
"blastoise","focus-blast"
"blastoise","focus-punch"
"blastoise","giga-impact"
"blastoise","gyro-ball"
"blastoise","haze"
"blastoise","helping-hand"
"blastoise","hydro-cannon"
"blastoise","hydro-pump"
"blastoise","hyper-beam"
"blastoise","ice-beam"
"blastoise","ice-punch"
"blastoise","ice-spinner"
"blastoise","icy-wind"
"blastoise","iron-defense"
"blastoise","iron-head"
"blastoise","iron-tail"
"blastoise","life-dew"
"blastoise","liquidation"
"blastoise","mega-kick"
"blastoise","mirror-coat"
"blastoise","mud-shot"
"blastoise","muddy-water"
"blastoise","outrage"
"blastoise","protect"
"blastoise","rain-dance"
"blastoise","rapid-spin"
"blastoise","rest"
"blastoise","roar"
"blastoise","rock-slide"
"blastoise","rock-tomb"
"blastoise","round"
"blastoise","scary-face"
"blastoise","shell-smash"
"blastoise","sleep-talk"
"blastoise","smack-down"
"blastoise","snore"
"blastoise","substitute"
"blastoise","surf"
"blastoise","terrain-pulse"
"blastoise","water-pulse"
"blastoise","water-spout"
"blastoise","waterfall"
"blastoise","wave-crash"
"blastoise","weather-ball"
"blastoise","whirlpool"
"blastoise","yawn"
"blastoise","zen-headbutt"
"camerupt","amnesia"
"camerupt","ancient-power"
"camerupt","body-press"
"camerupt","body-slam"
"camerupt","bulldoze"
"camerupt","burning-jealousy"
"camerupt","charm"
"camerupt","curse"
"camerupt","dig"
"camerupt","double-edge"
"camerupt","earth-power"
"camerupt","earthquake"
"camerupt","endeavor"
"camerupt","endure"
"camerupt","eruption"
"camerupt","facade"
"camerupt","fire-blast"
"camerupt","fire-spin"
"camerupt","fissure"
"camerupt","flame-charge"
"camerupt","flamethrower"
"camerupt","flare-blitz"
"camerupt","flash-cannon"
"camerupt","focus-energy"
"camerupt","giga-impact"
"camerupt","growth"
"camerupt","heat-crash"
"camerupt","heat-wave"
"camerupt","heavy-slam"
"camerupt","helping-hand"
"camerupt","high-horsepower"
"camerupt","howl"
"camerupt","hyper-beam"
"camerupt","iron-head"
"camerupt","lash-out"
"camerupt","lava-plume"
"camerupt","mud-shot"
"camerupt","mud-slap"
"camerupt","overheat"
"camerupt","protect"
"camerupt","rain-dance"
"camerupt","rest"
"camerupt","roar"
"camerupt","rock-slide"
"camerupt","rock-tomb"
"camerupt","round"
"camerupt","sandstorm"
"camerupt","scary-face"
"camerupt","scorching-sands"
"camerupt","self-destruct"
"camerupt","sleep-talk"
"camerupt","smack-down"
"camerupt","snore"
"camerupt","solar-beam"
"camerupt","spit-up"
"camerupt","stealth-rock"
"camerupt","stockpile"
"camerupt","stomping-tantrum"
"camerupt","stone-edge"
"camerupt","substitute"
"camerupt","sunny-day"
"camerupt","swallow"
"camerupt","temper-flare"
"camerupt","trailblaze"
"camerupt","will-o-wisp"
"camerupt","yawn"
"camerupt","zen-headbutt"
"castform","amnesia"
"castform","attract"
"castform","avalanche"
"castform","blizzard"
"castform","body-slam"
"castform","chilling-water"
"castform","cosmic-power"
"castform","endure"
"castform","energy-ball"
"castform","facade"
"castform","fire-blast"
"castform","flamethrower"
"castform","future-sight"
"castform","guard-swap"
"castform","hex"
"castform","hurricane"
"castform","hydro-pump"
"castform","ice-beam"
"castform","icy-wind"
"castform","protect"
"castform","rain-dance"
"castform","rest"
"castform","round"
"castform","sandstorm"
"castform","scald"
"castform","shadow-ball"
"castform","sleep-talk"
"castform","snore"
"castform","snowscape"
"castform","solar-beam"
"castform","substitute"
"castform","sunny-day"
"castform","thief"
"castform","thunder"
"castform","thunder-wave"
"castform","thunderbolt"
"castform","weather-ball"
"ceruledge","ally-switch"
"ceruledge","bitter-blade"
"ceruledge","brick-break"
"ceruledge","bulk-up"
"ceruledge","burn-up"
"ceruledge","clear-smog"
"ceruledge","close-combat"
"ceruledge","confuse-ray"
"ceruledge","curse"
"ceruledge","destiny-bond"
"ceruledge","disable"
"ceruledge","dragon-claw"
"ceruledge","endure"
"ceruledge","facade"
"ceruledge","fire-blast"
"ceruledge","fire-spin"
"ceruledge","flame-charge"
"ceruledge","flamethrower"
"ceruledge","flare-blitz"
"ceruledge","fling"
"ceruledge","giga-impact"
"ceruledge","heat-wave"
"ceruledge","helping-hand"
"ceruledge","hex"
"ceruledge","iron-defense"
"ceruledge","iron-head"
"ceruledge","lava-plume"
"ceruledge","light-screen"
"ceruledge","night-shade"
"ceruledge","night-slash"
"ceruledge","overheat"
